# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2018-07-01T00:00:00.0
# Date end (ISO 8601): 2019-06-14T00:00:00.0
# Latitude (positive North, ISO 19115): 36.6440
# Longitude (positive East, ISO 19115): 113.6419
# Altitude (m): 54.00
# Time reference: True Solar Time (TST)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 15 min 0 s
# noValue: nan
# File generated on: 2024-11-18
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2018-12-28T21:45:00.0/2018-12-28T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-28T22:00:00.0/2018-12-28T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-28T22:15:00.0/2018-12-28T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-28T22:30:00.0/2018-12-28T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-28T22:45:00.0/2018-12-28T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-28T23:00:00.0/2018-12-28T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-28T23:15:00.0/2018-12-28T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-28T23:30:00.0/2018-12-28T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-28T23:45:00.0/2018-12-29T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T00:00:00.0/2018-12-29T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T00:15:00.0/2018-12-29T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T00:30:00.0/2018-12-29T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T00:45:00.0/2018-12-29T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T01:00:00.0/2018-12-29T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T01:15:00.0/2018-12-29T01:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T01:30:00.0/2018-12-29T01:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T01:45:00.0/2018-12-29T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T02:00:00.0/2018-12-29T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T02:15:00.0/2018-12-29T02:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T02:30:00.0/2018-12-29T02:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T02:45:00.0/2018-12-29T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T03:00:00.0/2018-12-29T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T03:15:00.0/2018-12-29T03:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T03:30:00.0/2018-12-29T03:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T03:45:00.0/2018-12-29T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T04:00:00.0/2018-12-29T04:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T04:15:00.0/2018-12-29T04:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T04:30:00.0/2018-12-29T04:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T04:45:00.0/2018-12-29T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T05:00:00.0/2018-12-29T05:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T05:15:00.0/2018-12-29T05:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T05:30:00.0/2018-12-29T05:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T05:45:00.0/2018-12-29T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T06:00:00.0/2018-12-29T06:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T06:15:00.0/2018-12-29T06:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T06:30:00.0/2018-12-29T06:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T06:45:00.0/2018-12-29T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T07:00:00.0/2018-12-29T07:15:00.0;0.0106;0.0005;0.0001;0.0004;0.0000;0.0004;0.0001;0.0004;0.0000;0.9667
2018-12-29T07:15:00.0/2018-12-29T07:30:00.0;8.4892;2.9021;0.6583;2.2438;17.4317;2.8956;0.6562;2.2394;17.4025;0.5000
2018-12-29T07:30:00.0/2018-12-29T07:45:00.0;24.1729;10.9757;4.6956;6.2801;66.1293;10.9659;4.6897;6.2762;66.0858;0.5000
2018-12-29T07:45:00.0/2018-12-29T08:00:00.0;39.3985;21.2138;11.5453;9.6685;102.1480;21.2026;11.5373;9.6653;102.1162;0.8667
2018-12-29T08:00:00.0/2018-12-29T08:15:00.0;54.1007;32.3285;19.8964;12.4321;128.9032;29.1949;12.6990;16.4959;85.1702;1.0000
2018-12-29T08:15:00.0/2018-12-29T08:30:00.0;68.2166;43.6817;28.9762;14.7055;149.1762;33.3009;5.2584;28.0425;26.8401;1.0000
2018-12-29T08:30:00.0/2018-12-29T08:45:00.0;81.6857;54.9230;38.3051;16.6179;164.8313;48.4374;23.3438;25.0937;98.6366;1.0000
2018-12-29T08:45:00.0/2018-12-29T09:00:00.0;94.4503;65.8360;47.5731;18.2629;177.1255;65.8250;47.5636;18.2614;177.1142;1.0000
2018-12-29T09:00:00.0/2018-12-29T09:15:00.0;106.4557;76.2715;56.5692;19.7023;186.9145;76.2610;56.5601;19.7009;186.9055;1.0000
2018-12-29T09:15:00.0/2018-12-29T09:30:00.0;117.6506;86.1167;65.1419;20.9748;194.7883;84.3407;61.0882;23.2525;183.0742;1.0000
2018-12-29T09:30:00.0/2018-12-29T09:45:00.0;127.9870;95.2819;73.1761;22.1058;201.1599;86.1426;52.1041;34.0385;142.6293;1.0000
2018-12-29T09:45:00.0/2018-12-29T10:00:00.0;137.4206;103.6934;80.5810;23.1124;206.3224;91.3177;51.5246;39.7931;132.4968;1.0000
2018-12-29T10:00:00.0/2018-12-29T10:15:00.0;145.9110;111.2899;87.2830;24.0069;210.4873;92.5807;42.8197;49.7610;103.2602;0.8000
2018-12-29T10:15:00.0/2018-12-29T10:30:00.0;153.4219;118.0200;93.2213;24.7988;213.8084;98.8452;47.0639;51.7814;107.9394;0.8667
2018-12-29T10:30:00.0/2018-12-29T10:45:00.0;159.9210;123.7754;98.2019;25.5735;216.0856;109.8661;64.1901;45.6760;140.9525;1.0000
2018-12-29T10:45:00.0/2018-12-29T11:00:00.0;165.3807;128.4577;102.0402;26.4175;217.1221;122.1254;88.5664;33.5590;188.5012;1.0000
2018-12-29T11:00:00.0/2018-12-29T11:15:00.0;169.7774;132.1609;104.9721;27.1888;217.5781;124.9715;86.9389;38.0326;180.0796;1.0000
2018-12-29T11:15:00.0/2018-12-29T11:30:00.0;173.0923;134.8662;106.9848;27.8814;217.5040;133.6702;103.8514;29.8188;211.1733;1.0000
2018-12-29T11:30:00.0/2018-12-29T11:45:00.0;175.3112;136.5575;108.0651;28.4924;216.9200;127.4989;84.1670;43.3319;168.9536;1.0000
2018-12-29T11:45:00.0/2018-12-29T12:00:00.0;176.4247;137.2245;108.2070;29.0175;215.8338;134.8845;101.9678;32.9167;203.3768;1.0000
2018-12-29T12:00:00.0/2018-12-29T12:15:00.0;176.4279;136.8624;107.4112;29.4512;214.2418;136.8200;107.3053;29.5147;214.0295;1.0000
2018-12-29T12:15:00.0/2018-12-29T12:30:00.0;175.3209;135.4726;105.6856;29.7870;212.1297;122.8748;74.6637;48.2111;149.7953;1.0000
2018-12-29T12:30:00.0/2018-12-29T12:45:00.0;173.1084;133.0623;103.0456;30.0166;209.4724;118.0435;66.0014;52.0421;134.2191;1.0000
2018-12-29T12:45:00.0/2018-12-29T13:00:00.0;169.7998;129.6449;99.5142;30.1306;206.2326;126.3117;91.6177;34.6940;189.9552;1.0000
2018-12-29T13:00:00.0/2018-12-29T13:15:00.0;165.4093;125.2403;95.1228;30.1175;202.3604;123.3189;92.6846;30.6343;197.1854;1.0000
2018-12-29T13:15:00.0/2018-12-29T13:30:00.0;159.9557;119.8753;89.9116;29.9638;197.7904;110.2420;67.7739;42.4681;148.9695;1.0000
2018-12-29T13:30:00.0/2018-12-29T13:45:00.0;153.4625;113.6087;83.9555;29.6532;192.4960;112.7496;81.9877;30.7619;188.0561;1.0000
2018-12-29T13:45:00.0/2018-12-29T14:00:00.0;145.9573;106.5014;77.3342;29.1671;186.4229;106.5092;77.3414;29.1678;186.4297;1.0000
2018-12-29T14:00:00.0/2018-12-29T14:15:00.0;137.4723;98.5560;70.0723;28.4838;179.3301;96.5425;65.6027;30.9398;167.6832;1.0000
2018-12-29T14:15:00.0/2018-12-29T14:30:00.0;128.0439;89.8524;62.3366;27.5158;171.2644;83.1858;47.7791;35.4067;131.2781;1.0000
2018-12-29T14:30:00.0/2018-12-29T14:45:00.0;117.7124;80.4628;54.2069;26.2559;161.9757;78.3957;49.9650;28.4307;149.1554;1.0000
2018-12-29T14:45:00.0/2018-12-29T15:00:00.0;106.5221;70.4712;45.7635;24.7077;151.0756;68.2262;41.2618;26.9644;136.0793;1.0000
2018-12-29T15:00:00.0/2018-12-29T15:15:00.0;94.5210;60.0000;37.1737;22.8263;138.2463;53.8783;26.7437;27.1346;100.0735;1.0000
2018-12-29T15:15:00.0/2018-12-29T15:30:00.0;81.7603;49.2117;28.6550;20.5567;123.1140;48.5913;28.4635;20.1278;122.3088;1.0000
2018-12-29T15:30:00.0/2018-12-29T15:45:00.0;68.2948;38.3300;20.4958;17.8343;105.2843;38.3413;20.5039;17.8373;105.3044;1.0000
2018-12-29T15:45:00.0/2018-12-29T16:00:00.0;54.1822;27.6716;13.0780;14.5936;84.4440;27.6824;13.0852;14.5972;84.4673;1.0000
2018-12-29T16:00:00.0/2018-12-29T16:15:00.0;39.4828;17.6875;6.8886;10.7989;60.6033;17.6973;6.8942;10.8031;60.6295;1.0000
2018-12-29T16:15:00.0/2018-12-29T16:30:00.0;24.2596;9.0079;2.4830;6.5249;34.6193;9.0160;2.4865;6.5295;34.6467;0.6333
2018-12-29T16:30:00.0/2018-12-29T16:45:00.0;8.5668;2.4589;0.3183;2.1405;8.3738;2.4644;0.3194;2.1450;8.3889;0.5000
2018-12-29T16:45:00.0/2018-12-29T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T17:00:00.0/2018-12-29T17:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T17:15:00.0/2018-12-29T17:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T17:30:00.0/2018-12-29T17:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T17:45:00.0/2018-12-29T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T18:00:00.0/2018-12-29T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T18:15:00.0/2018-12-29T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T18:30:00.0/2018-12-29T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T18:45:00.0/2018-12-29T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T19:00:00.0/2018-12-29T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T19:15:00.0/2018-12-29T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T19:30:00.0/2018-12-29T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T19:45:00.0/2018-12-29T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T20:00:00.0/2018-12-29T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T20:15:00.0/2018-12-29T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T20:30:00.0/2018-12-29T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T20:45:00.0/2018-12-29T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T21:00:00.0/2018-12-29T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T21:15:00.0/2018-12-29T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T21:30:00.0/2018-12-29T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T21:45:00.0/2018-12-29T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T22:00:00.0/2018-12-29T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T22:15:00.0/2018-12-29T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T22:30:00.0/2018-12-29T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T22:45:00.0/2018-12-29T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T23:00:00.0/2018-12-29T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T23:15:00.0/2018-12-29T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T23:30:00.0/2018-12-29T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-29T23:45:00.0/2018-12-30T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T00:00:00.0/2018-12-30T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T00:15:00.0/2018-12-30T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T00:30:00.0/2018-12-30T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T00:45:00.0/2018-12-30T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T01:00:00.0/2018-12-30T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T01:15:00.0/2018-12-30T01:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T01:30:00.0/2018-12-30T01:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T01:45:00.0/2018-12-30T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T02:00:00.0/2018-12-30T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T02:15:00.0/2018-12-30T02:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T02:30:00.0/2018-12-30T02:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T02:45:00.0/2018-12-30T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T03:00:00.0/2018-12-30T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T03:15:00.0/2018-12-30T03:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T03:30:00.0/2018-12-30T03:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T03:45:00.0/2018-12-30T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T04:00:00.0/2018-12-30T04:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T04:15:00.0/2018-12-30T04:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T04:30:00.0/2018-12-30T04:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T04:45:00.0/2018-12-30T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T05:00:00.0/2018-12-30T05:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T05:15:00.0/2018-12-30T05:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T05:30:00.0/2018-12-30T05:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T05:45:00.0/2018-12-30T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T06:00:00.0/2018-12-30T06:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T06:15:00.0/2018-12-30T06:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T06:30:00.0/2018-12-30T06:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T06:45:00.0/2018-12-30T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-12-30T07:00:00.0/2018-12-30T07:15:00.0;0.0252;0.0041;0.0005;0.0036;0.0000;0.0039;0.0005;0.0034;0.0000;0.9667
2018-12-30T07:15:00.0/2018-12-30T07:30:00.0;8.7292;2.4676;0.3068;2.1608;7.9462;2.4623;0.3059;2.1565;7.9323;0.5000
2018-12-30T07:30:00.0/2018-12-30T07:45:00.0;24.4211;8.8776;2.3152;6.5624;32.1269;8.8697;2.3120;6.5577;32.1023;0.5000
2018-12-30T07:45:00.0/2018-12-30T08:00:00.0;39.6547;17.2095;6.2528;10.9567;54.8103;17.2001;6.2478;10.9523;54.7877;0.8667
2018-12-30T08:00:00.0/2018-12-30T08:15:00.0;54.3646;26.6968;11.6662;15.0307;75.1024;26.6866;11.6600;15.0266;75.0827;1.0000
2018-12-30T08:15:00.0/2018-12-30T08:30:00.0;68.4879;36.7686;18.0534;18.7152;92.4973;36.7579;18.0463;18.7116;92.4806;1.0000
2018-12-30T08:30:00.0/2018-12-30T08:45:00.0;81.9640;47.0171;24.9912;22.0258;107.1230;47.0064;24.9838;22.0226;107.1090;1.0000
2018-12-30T08:45:00.0/2018-12-30T09:00:00.0;94.7354;57.1532;32.1536;24.9996;119.3210;57.1427;32.1461;24.9967;119.3093;1.0000
2018-12-30T09:00:00.0/2018-12-30T09:15:00.0;106.7472;66.9688;39.2947;27.6741;129.4605;66.9588;39.2873;27.6715;129.4509;1.0000
2018-12-30T09:15:00.0/2018-12-30T09:30:00.0;117.9481;76.3096;46.2278;30.0817;137.8702;76.3001;46.2207;30.0793;137.8622;1.0000
2018-12-30T09:30:00.0/2018-12-30T09:45:00.0;128.2901;85.0679;52.8481;32.2198;144.9276;85.0591;52.8414;32.2177;144.9207;1.0000
2018-12-30T09:45:00.0/2018-12-30T10:00:00.0;137.7288;93.1630;59.0968;34.0662;150.9718;93.1549;59.0905;34.0644;150.9661;1.0000
2018-12-30T10:00:00.0/2018-12-30T10:15:00.0;146.2240;100.4919;64.7903;35.7015;155.9116;100.4846;64.7847;35.6999;155.9070;0.8000
2018-12-30T10:15:00.0/2018-12-30T10:30:00.0;153.7390;106.9913;69.8487;37.1427;159.8754;106.9850;69.8437;37.1413;159.8717;0.8667
2018-12-30T10:30:00.0/2018-12-30T10:45:00.0;160.2419;112.5479;74.0967;38.4512;162.7235;112.5427;74.0928;38.4499;162.7212;1.0000
2018-12-30T10:45:00.0/2018-12-30T11:00:00.0;165.7047;117.0713;77.3909;39.6804;164.3584;117.0670;77.3879;39.6791;164.3570;1.0000
2018-12-30T11:00:00.0/2018-12-30T11:15:00.0;170.1040;120.6337;79.8842;40.7495;165.2680;120.6304;79.8820;40.7485;165.2674;1.0000
2018-12-30T11:15:00.0/2018-12-30T11:30:00.0;173.4210;123.2129;81.5587;41.6542;165.5064;123.2107;81.5574;41.6534;165.5064;1.0000
2018-12-30T11:30:00.0/2018-12-30T11:45:00.0;175.6415;124.7919;82.4023;42.3897;165.1048;124.7908;82.4018;42.3890;165.1055;1.0000
2018-12-30T11:45:00.0/2018-12-30T12:00:00.0;176.7560;125.3603;82.4114;42.9489;164.0818;125.3603;82.4118;42.9485;164.0832;1.0000
2018-12-30T12:00:00.0/2018-12-30T12:15:00.0;176.7596;124.9146;81.5913;43.3233;162.4449;124.9156;81.5926;43.3230;162.4469;1.0000
2018-12-30T12:15:00.0/2018-12-30T12:30:00.0;175.6525;123.4582;79.9560;43.5022;160.1911;123.4602;79.9582;43.5021;160.1938;1.0000
2018-12-30T12:30:00.0/2018-12-30T12:45:00.0;173.4392;121.0016;77.5287;43.4730;157.3078;121.0047;77.5316;43.4731;157.3111;1.0000
2018-12-30T12:45:00.0/2018-12-30T13:00:00.0;170.1293;117.5629;74.3418;43.2211;153.7730;117.5670;74.3455;43.2215;153.7771;1.0000
2018-12-30T13:00:00.0/2018-12-30T13:15:00.0;165.7371;113.1682;70.4380;42.7302;149.5552;113.1429;70.4008;42.7421;149.4704;1.0000
2018-12-30T13:15:00.0/2018-12-30T13:30:00.0;160.2811;107.8522;65.8709;41.9813;144.6134;104.4439;61.4187;43.0252;134.8114;1.0000
